ASIN,ProductName,OrderId,DigitalOrderItemId,DeclaredCountryCode,BaseCurrencyCode,FulfilledDate,IsFulfilled,Marketplace,OrderDate,OriginalQuantity,OurPrice,OurPriceCurrencyCode,OurPriceTax,OurPriceTaxCurrencyCode,SellerOfRecord,Publisher,ThirdPartyDisplayPrice,ThirdPartyDisplayCurrencyCode,ListPriceAmount,ListPriceCurrencyCode,ListPriceTaxAmount,ListPriceTaxCurrencyCode,GiftItem,OrderingCustomerNickname,GiftCustomerNickname,GiftMessage,GiftEmail,RecipientEmail,GiftRedemption,ItemMergedFromAnotherOrder,QuantityOrdered,ItemFulfilled,ShipFrom,ShipTo,IsOrderEligibleForPrimeBenefit,OfferingSKU,FulfillmentMobileNumber,RechargeAmount,RechargeAmountCurrencyCode,SubscriptionOrderInfoList,PreviouslyPaidDigitalOrderItemId,PreviouslyPaidOrderId,InstallmentOurPrice,InstallmentOurPricePlusTax,DigitalOrderItemAttributes,InstallmentOurPriceCurrencyCode,InstallmentOurPricePlusTaxCurrencyCode
B000U6E6NG,"Hiros",D01-5607265-3081165,KBD44F19EHTUFMS3OQNK1CSEIROSBOVI6KOPMOKNUHMDDEUB83DG,Not Applicable,USD,Not Applicable,No,www.amazon.com,2007-08-21T14:08:00Z,Not Applicable,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B000U6GACQ,"One Giant Leap",D01-9413771-6495562,QGCM284BK912SSQ561IFO8E20BLC0K0EU3BKGJ1Q8QK9GUA1PBA0,Not Applicable,USD,Not Applicable,No,www.amazon.com,2007-08-20T03:36:00Z,Not Applicable,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B000U6C3BS,"Don't Look Back",D01-5168159-3794744,T4J84JO0DLO003UO6UC88U6TG5R50KB7T2LPBTAJO57MVF1JVF9G,Not Applicable,USD,Not Applicable,No,www.amazon.com,2007-08-19T04:22:00Z,Not Applicable,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B000U6C39K,"Genesis",D01-9615360-6649100,MC2JQ9J4N1SO6FBUAIKQGKM13RLS55T5PNPQ2JKUIP4KGOI7HM70,Not Applicable,USD,Not Applicable,No,www.amazon.com,2007-08-15T04:22:00Z,Not Applicable,1.99,USD,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
0593507533,"Lessons in Chemistry",D01-6956462-6659419,GQPHOOJ98KF3KL6Q9M7JLOAJO264K8VDL5V4G0DHD8KA7SEFDFHG,US,USD,2025-04-19T01:15:00Z,Yes,www.audible.com,2025-04-19T01:15:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,12.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
1338635204,"The Ballad of Songbirds and Snakes",D01-0117181-8675445,RK9ASP3F8KPVL30I397S6PR0IAHC1KAE480T3O9CKO0DAHVDGGOG,US,USD,2025-04-19T01:10:00Z,Yes,www.audible.com,2025-04-19T01:10:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,16.37,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0D6P455PH,"Sunrise on the Reaping",D01-4889579-0147446,V0ATDGI1H0420VISFVRH7TNP7MDBRJ615ELJJPTVQ3I8N0B8OVEG,US,USD,2025-04-19T01:02:00Z,Yes,www.audible.com,2025-04-19T01:02:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,16.37,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0D5RH8MTX,"Revenge of the Tipping Point",D01-9309242-9123457,9B3SFHP2AUC2M7TRBE6MLQUF3I5TU6CRQMTG24S8EHQI5JU4UCF0,US,USD,2025-04-19T01:00:00Z,Yes,www.audible.com,2025-04-19T01:00:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,13.64,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B019NMZ6FE,"Morning Star",D01-9326692-6307413,7NCSEEAJS1IE31387SM2Q17H28EPJIOTQR5SHVT6DJCNF8Q0E1FG,US,USD,2025-04-19T00:59:00Z,Yes,www.audible.com,2025-04-19T00:59:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,18.05,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
0062963708,"The Dutch House",D01-5942293-9379441,0UIRKJKRJ5R5GOP4RD26JD6HL0T1LVAJER5OIRU6KGEVO5JOK2BG,US,USD,2025-04-19T00:58:00Z,Yes,www.audible.com,2025-04-19T00:58:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.0,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B09KD2RJ5H,"Tomorrow, and Tomorrow, and Tomorrow",D01-4588407-0726665,FCQ5HE0O9F2AMCQ59MCHL8BUJU3PSL0DC9SHJENLP10DKQ4A6EVG,US,USD,2025-04-19T00:57:00Z,Yes,www.audible.com,2025-04-19T00:57:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.18,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0C15MDNX6,"The Storyteller: Expanded",D01-3394953-1913812,S9R62CI9PU4F89SGUJM8LAANDQQ0EC5RESNC82HJGKLPJ7PQ0NC0,US,USD,2025-04-19T00:57:00Z,Yes,www.audible.com,2025-04-19T00:57:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.63,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
0593294181,"Greenlights",D01-8376109-1331460,EVIRDP4DKK40CFVPSBVMCCLSD3I2VL4S1I43LBK2GM45V09L8H7G,US,USD,2025-04-19T00:56:00Z,Yes,www.audible.com,2025-04-19T00:56:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,12.6,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01IW9TQPK,"Born a Crime",D01-1469474-5981055,C4E4QIMA9KTPFSQKIOO88DD99T0SAUGINQDJJ076ACKCLMB6VTDG,US,USD,2025-04-19T00:56:00Z,Yes,www.audible.com,2025-04-19T00:56:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,17.46,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
0062957864,"Nothing to See Here",D01-2674500-3545866,TRS4H02MO68KN12RPT7U43E4D535F99OJTAS9I3J10M9O0D7GQ40,US,USD,2025-04-19T00:55:00Z,Yes,www.audible.com,2025-04-19T00:55:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,5.99,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B01E08EG84,"A Gentleman in Moscow",D01-5612633-1673811,855VTUP4SU9O2IG05TQ3ADNJQ71KM64KDIVAMII13819S6E0CUMG,US,USD,2025-04-19T00:55:00Z,Yes,www.audible.com,2025-04-19T00:55:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,15.75,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-8643358-3267445,9PMK3FGGPRSABHG8OU2A7OA6NLINMTMENFV2J0GPLLS6L6SBV10G,US,USD,2025-04-03T00:53:00Z,Yes,www.audible.com,2025-04-03T00:53:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-7699697-9497808,T0MEUDDEO96HLMVM0DQ8IN8NCUMQPMLK1RUB6FB53FE01JGVFUP0,US,USD,2025-03-03T00:36:00Z,Yes,www.audible.com,2025-03-03T00:36:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-6618441-7619417,6OUCJAO0CRQ9KG41COMVIHJS3L5JAGB5MCL48LNVPGGUCPVS0PO0,US,USD,2025-02-03T01:20:00Z,Yes,www.audible.com,2025-02-03T01:20:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-2928459-8390646,MIMP59MCGFUTK7QP9PAMH91GTL1B2J5EL1LFGLBJR1FITL46VN50,US,USD,2025-01-03T00:40:00Z,Yes,www.audible.com,2025-01-03T00:40:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-4064631-9597069,TMM6LGJQ5DB15RV4353JEAH6IBUID0GO3KAV9K3V85ITIGQN8TJG,US,USD,2024-12-03T00:37:00Z,Yes,www.audible.com,2024-12-03T00:37:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0C9N1WLYL,"The Anxious Generation",D01-7447526-8045054,3RHM0KAH7099HAC9MNBP1J7TP96CO979PKBAHETDVGO3KH9V3OU0,US,USD,2024-11-27T03:31:00Z,Yes,www.audible.com,2024-11-27T03:31:00Z,1,0.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.18,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-9344867-4832256,0TKDRN9S5NE1N1GMLQR9JGUD2M4SA3ET2J2NVJT1HVA8HC8H1MRG,US,USD,2024-11-03T01:08:00Z,Yes,www.audible.com,2024-11-03T01:08:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0CGMKB58X,"All Fours",D01-4727710-0608248,42TFFNGMKQPP9A69JFEOVKGAIBQ56LAJ0T90CPTNKVR574A80GV0,US,USD,2024-10-19T04:24:00Z,Yes,www.audible.com,2024-10-19T04:24:00Z,1,14.18,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.18,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-5864340-5302625,E96DJCRDCCH97NERRUAIOGDTT6B6N10565JS0NUFNBO94JM9US30,US,USD,2024-10-03T01:09:00Z,Yes,www.audible.com,2024-10-03T01:09:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-7563180-0144211,07MGJDLH3PP0B4MIFHJSEKR49FIGHQ8TBDND3QMOQS4PABCVLJG0,US,USD,2024-09-03T00:48:00Z,Yes,www.audible.com,2024-09-03T00:48:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B09SKXD5DW,"The Rise of the Dragon",D01-7087915-2147429,AQA5AO1IQCFM7OAF6T3JVN8SDP711H0E6D3IJKNIK8JNNQSP65U0,US,USD,2024-08-14T16:28:00Z,Yes,www.audible.com,2024-08-14T16:28:00Z,1,15.0,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,15.0,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-4565486-3587449,JHJ55M1MSE670PNU9KKFS9P5LL9FSS4OJ8PBUB5LPGO2G8SSBUKG,US,USD,2024-08-03T00:52:00Z,Yes,www.audible.com,2024-08-03T00:52:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-9844144-6029006,KNLH1BMQDN2MR73O9FNH111PVCSCD1QB6HGPG8HDEBB2SA11FD5G,US,USD,2024-07-03T00:38:00Z,Yes,www.audible.com,2024-07-03T00:38:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
0593395670,"How to Write One Song",D01-4315211-1353841,1UDSNVEK3NNHLV7EQ1A7CGUUBIF0DSEVPMTN9F6C1JLS8Q5BV2R0,US,USD,2024-06-11T16:14:00Z,Yes,www.audible.com,2024-06-11T16:14:00Z,1,13.5,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,13.5,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
B0757CNHCM,"Audible Premium Plus",D01-8827449-5664206,KEBB2QCV158JDPQTI36PHHSEV6HFDITTIG2Q1AGKJ7EI73ECNONG,US,USD,2024-06-03T00:54:00Z,Yes,www.audible.com,2024-06-03T00:54:00Z,1,14.95,USD,Not Applicable,Not Applicable,"Audible",Not Applicable,Not Applicable,Not Applicable,14.95,USD,Not Applicable,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,1,Yes,Not Applicable,Not Applicable,Yes,Not Applicable,Not Applicable,Not Applicable,Not Applicable,"subscriptionId:PRQ92ZM2NM0SQPZHPAK0",Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
